Operator,Scheme Name,Area,Approval Number,Recovery Method,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Year
Deltastream Energy Corporation,,Athabasca,12968,Enhanced Recovery,47.81,34.5,40.33,35.43,37.8,35.3,29.58,33.52,33.36,29.66,29.85,28.55,2021
Spur,,Athabasca,12971A,Enhanced Recovery,131.92,129.65,122.33,123.37,125.48,122.49,106.92,160.63,320.04,492.75,555.27,518.81,2021
Deltastream Energy Corporation,,Athabasca,12978,Enhanced Recovery,17.21,34.05,26.39,23.04,22.93,24.23,18.05,19.05,23.11,21.13,22.08,24.2,2021
Deltastream Energy Corporation,,Athabasca,13004,Enhanced Recovery,123.9,102.05,96.72,89.97,77.96,80.12,0.0,78.71,41.84,47.7,44.33,39.99,2021
Headwater Exploration Inc.,,Athabasca,13047,Enhanced Recovery,94.82,101.98,93.58,82.78,80.25,81.21,70.78,79.01,78.39,81.36,80.12,78.39,2021
Headwater Exploration Inc.,,Athabasca,13050A,Enhanced Recovery,0.0,0.0,29.21,194.68,149.92,149.27,148.26,129.32,153.48,204.71,303.3,271.62,2021
Headwater Exploration Inc.,,Athabasca,13079,Enhanced Recovery,0.0,0.0,41.74,97.52,70.05,63.53,81.85,135.23,136.44,112.77,112.51,113.1,2021
Headwater Exploration Inc.,,Athabasca,13093,Enhanced Recovery,0.0,33.33,105.92,180.61,155.0,152.0,169.56,297.68,338.19,360.83,340.69,300.35,2021
CNRL,Pelican Lake Polymer Flood,Athabasca,9404X,Enhanced Recovery,2800.34,2745.15,2780.66,2808.32,2762.64,2825.14,2834.36,2769.08,2797.67,2799.4,2756.69,2716.21,2021
CNRL,Brintnell Polymer Flood,Athabasca,9673Q,Enhanced Recovery,828.88,824.84,802.79,816.88,816.82,791.89,765.69,736.55,770.2,722.0,725.94,734.07,2021
Baytex,,Peace River,10070J,Primary,75.23,82.03,47.01,62.15,68.65,84.85,75.63,49.83,68.47,129.26,171.3,145.0,2021
CNRL,,Cold Lake,10154G,Primary,10.0,9.63,9.33,9.17,8.08,6.19,7.74,7.41,8.02,7.32,10.52,7.46,2021
Obsidian,,Peace River,10174E,Primary,75.36,62.76,71.55,72.19,70.74,66.87,67.21,69.7,67.62,68.02,66.43,71.62,2021
Husky,,Cold Lake,10259B,Primary,3.69,2.64,5.04,3.97,3.35,3.56,3.12,3.55,2.71,3.39,3.45,3.38,2021
CNRL,,Cold Lake,10310D,Primary,21.36,16.91,16.76,17.92,21.85,18.43,18.21,19.72,20.04,18.06,19.74,16.23,2021
Baytex,,Peace River,10329J,Primary,279.3,256.66,305.51,282.44,299.85,269.98,253.14,250.65,244.62,261.08,289.2,262.14,2021
Baytex,,Peace River,10412D,Primary,74.93,77.36,62.18,54.81,67.51,68.25,56.37,52.39,60.75,62.17,71.1,56.1,2021
CNRL,,Cold Lake,10454B,Primary,16.37,19.04,16.87,16.13,20.19,17.29,15.75,15.45,13.27,12.97,13.66,11.41,2021
CNRL,,Cold Lake,10459A,Primary,0.0,0.0,0.0,,,,,,,,,,2021
CNRL,,Cold Lake,10518I,Primary,25.18,19.58,30.97,48.49,44.88,41.54,48.39,48.83,52.67,47.27,62.78,57.89,2021
CNRL,,Cold Lake,10547,Primary,15.23,12.49,17.42,14.76,14.69,17.92,16.16,15.65,16.54,13.21,12.2,15.26,2021
CNRL,,Peace River,10557J,Primary,830.77,755.01,811.18,752.93,769.01,746.86,729.36,388.25,689.43,704.14,685.13,669.06,2021
Husky,,Cold Lake,10597C,Primary,6.27,5.61,6.05,5.1,5.25,6.08,6.0,6.67,9.6,12.48,7.97,7.42,2021
Husky,,Cold Lake,10619M,Primary,37.28,46.07,38.72,42.29,42.77,39.86,42.15,41.42,48.47,43.32,39.7,32.61,2021
Obsidian,,Peace River,10647G,Primary,0.0,0.0,0.62,7.64,7.46,7.39,8.47,8.52,9.47,8.66,8.1,8.06,2021
CNRL,,Cold Lake,10725,Primary,6.52,3.62,0.98,2.08,2.39,1.78,1.28,0.71,0.76,1.77,3.42,2.98,2021
Obsidian,,Peace River,10745D,Primary,99.98,92.24,94.08,96.04,99.43,92.97,97.73,93.85,92.42,90.98,80.6,83.16,2021
Husky,,Cold Lake,10812B,Primary,21.78,22.01,23.32,19.35,17.63,18.93,19.25,22.72,19.73,16.97,17.54,15.03,2021
CNRL,,Cold Lake,10828E,Primary,21.43,18.21,24.3,25.04,24.14,26.77,31.29,21.01,28.75,26.81,22.84,24.89,2021
Gear Energy Ltd.,,Cold Lake,10853E,Primary,5.63,3.52,3.12,3.82,3.22,2.56,1.99,1.86,2.37,2.26,3.95,4.55,2021
CNRL,,Cold Lake,10882,Primary,1.64,0.93,2.35,1.11,1.66,1.68,1.71,1.54,0.82,1.67,0.83,2.55,2021
CNRL,,Cold Lake,11016A,Primary,170.87,145.59,148.35,146.64,146.01,158.74,138.61,134.27,132.99,122.19,135.39,121.51,2021
Husky,,Cold Lake,11041E,Primary,5.73,6.12,5.74,5.89,4.77,7.85,5.69,9.64,6.42,5.47,9.87,5.85,2021
Obsidian,,Peace River,11060K,Primary,537.59,503.01,508.2,496.72,484.34,480.88,465.74,442.06,457.22,432.15,430.39,394.76,2021
CNRL,,Cold Lake,11188C,Primary,49.82,37.07,40.58,41.93,44.41,45.03,39.05,41.19,43.63,39.03,41.95,35.17,2021
CNRL,,Cold Lake,11227D,Primary,12.73,12.31,10.45,6.35,10.75,6.74,6.74,7.14,7.19,7.0,6.56,6.16,2021
Husky,,Cold Lake,11246C,Primary,27.11,26.29,24.73,27.39,25.16,23.73,24.98,29.94,35.92,35.3,32.14,27.49,2021
West Lake Energy Corp.,,Cold Lake,11256I,Primary,26.4,22.93,26.71,23.83,26.04,27.19,27.44,26.32,26.31,24.49,18.34,13.78,2021
Baytex,,Peace River,11306D,Primary,1030.9,1033.81,900.61,875.78,976.11,954.91,890.16,884.74,861.8,901.07,877.72,786.21,2021
Husky,,Cold Lake,11350,Primary,0.84,1.69,0.77,1.14,0.53,3.2,2.31,1.73,1.45,2.29,2.25,1.29,2021
Ipc Canada Ltd.,,Cold Lake,11364D,Primary,0.0,0.0,0.0,0.0,0.0,0.0,2.78,5.98,8.26,9.69,9.82,9.29,2021
CNRL,,Cold Lake,11383A,Primary,0.0,0.0,0.0,0.0,,,,,,,,,2021
Husky,,Cold Lake,11416,Primary,1.44,2.75,0.09,,,,,,,,,,2021
CNRL,,Cold Lake,11428D,Primary,73.3,67.38,68.7,74.91,71.48,65.22,66.5,66.38,61.15,58.5,53.11,42.43,2021
Husky,,Cold Lake,11450,Primary,0.0,0.0,0.0,0.11,1.56,2.42,3.14,4.02,5.67,5.66,5.59,2.1,2021
CNRL,,Cold Lake,11477R,Primary,463.01,430.15,430.11,456.73,471.86,462.66,453.83,457.05,429.8,413.04,377.18,420.33,2021
CNRL,,Athabasca,11480B,Primary,230.28,204.25,204.64,207.34,213.1,193.77,199.04,203.48,201.6,203.64,172.14,159.27,2021
Husky,,Athabasca,11501,Primary,12.22,8.06,12.91,21.21,24.64,16.06,29.57,21.65,26.28,27.39,29.18,21.14,2021
CNRL,,Cold Lake,11503A,Primary,20.38,20.4,20.24,22.89,20.4,18.85,15.11,13.85,15.56,11.29,9.58,10.6,2021
CNRL,,Peace River,11556A,Primary,68.21,78.95,79.25,71.9,54.75,94.15,78.81,53.16,79.43,72.83,71.88,57.88,2021
CNRL,,Cold Lake,11567A,Primary,0.7,0.74,1.2,0.54,1.38,1.23,0.65,2.42,1.54,1.15,1.47,0.64,2021
CNRL,,Cold Lake,11574A,Primary,55.47,47.08,59.02,50.07,53.73,68.5,71.87,65.78,57.58,44.09,41.86,54.43,2021
Trafina Energy Ltd.,,Athabasca,11622,Primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,,,,,2021
CNRL,,Cold Lake,11624K,Primary,286.18,283.29,222.62,235.62,197.31,223.21,207.63,190.44,168.35,164.76,160.61,133.32,2021
CNRL,,Cold Lake,11629C,Primary,17.04,17.95,13.02,17.07,17.25,14.75,12.51,14.04,12.67,12.95,15.31,15.85,2021
CNRL,,Cold Lake,11634F,Primary,1.97,2.24,1.57,1.92,1.67,1.46,2.0,2.09,1.95,1.79,1.94,1.89,2021
CNRL,,Cold Lake,11647F,Primary,110.93,97.63,94.62,93.51,100.31,88.06,88.06,83.72,91.11,86.35,94.18,91.56,2021
Palliser Oil & Gas Corporation,,Cold Lake,11661A,Primary,2.96,1.52,1.14,1.62,1.23,0.0,0.47,2.98,0.68,1.51,2.22,1.74,2021
Baytex,,Peace River,11692D,Primary,311.58,250.09,239.85,158.15,213.57,179.12,199.09,137.76,183.13,251.94,257.07,239.03,2021
CNRL,,Cold Lake,11751A,Primary,9.33,8.46,0.0,0.0,0.87,3.7,6.38,7.08,5.85,2.7,2.08,0.96,2021
Rife Resources Ltd.,,Cold Lake,11822B,Primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.27,8.3,11.63,26.62,2021
Baytex,,Peace River,11915,Primary,52.8,39.01,42.0,48.55,40.03,43.06,40.71,38.13,35.94,39.12,38.01,39.23,2021
Rife Resources Ltd.,,Cold Lake,11917C,Primary,12.89,11.08,14.73,12.8,13.05,11.73,11.94,10.67,10.14,20.21,14.05,10.29,2021
Baytex,,Cold Lake,11945A,Primary,3.25,4.11,5.22,5.09,4.73,3.2,4.44,4.92,6.35,4.76,1.29,1.53,2021
Husky,,Cold Lake,12142A,Primary,3.13,5.54,3.27,2.68,2.19,2.17,1.25,3.88,0.98,0.0,1.38,1.49,2021
Deltastream Energy Corporation,,Athabasca,12218T,Primary,1521.5,1260.29,1476.77,1264.18,1446.35,1506.95,1212.21,1521.98,1420.03,1307.95,1410.78,1534.07,2021
CNRL,,Cold Lake,12321D,Primary,6.73,5.92,7.49,6.1,8.27,6.34,7.13,7.29,8.11,6.67,8.37,7.74,2021
West Lake Energy Corp.,,Cold Lake,12335A,Primary,11.1,14.54,11.25,13.13,10.07,14.66,9.5,10.47,12.14,7.69,8.86,7.24,2021
Rife Resources Ltd.,,Cold Lake,12411C,Primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.45,43.1,41.37,31.93,2021
Spur,,Athabasca,12471Q,Primary,876.65,965.82,934.91,851.62,825.27,801.89,792.48,827.67,758.1,778.59,814.64,783.58,2021
Baytex,,Peace River,12483A,Primary,21.83,18.43,26.22,9.49,21.81,26.81,9.26,23.98,13.58,17.82,15.46,22.15,2021
Spur,,Athabasca,12541D,Primary,59.29,47.07,49.35,47.1,45.35,43.85,44.66,43.2,43.34,88.13,86.46,84.2,2021
Spur,,Athabasca,12545H,Primary,258.76,254.17,234.23,217.18,225.29,210.87,225.81,230.15,215.63,209.4,227.84,258.2,2021
Islander,,Peace River,12564I,Primary,158.76,158.14,184.69,206.05,195.26,193.68,188.81,192.26,180.12,160.22,170.69,190.67,2021
Headwater Exploration Inc.,,Athabasca,12572J,Primary,361.46,366.94,452.61,480.64,463.7,479.74,558.11,640.04,653.11,679.65,622.82,792.05,2021
CNRL,,Athabasca,12580A,Primary,98.98,99.3,125.21,421.78,515.65,488.79,454.24,414.11,465.04,589.83,713.97,600.45,2021
Spur,,Athabasca,12642D,Primary,30.09,49.58,25.33,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,11.18,2021
Cavalier Energy Inc.,,Athabasca,12734B,Primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.48,33.78,29.59,25.33,18.44,2021
Spur,,Athabasca,12761D,Primary,214.89,261.69,266.56,248.7,238.6,237.62,240.3,230.15,212.67,203.96,249.62,249.58,2021
Spur,,Athabasca,12762,Primary,7.68,4.57,2.83,3.0,3.7,4.7,4.05,1.79,2.82,2.66,2.73,2.68,2021
Spur,,Athabasca,12766B,Primary,11.67,0.43,0.91,0.0,0.0,4.87,11.23,8.62,7.1,6.27,5.95,4.29,2021
Gear Energy Ltd.,,Cold Lake,12784A,Primary,5.77,5.16,5.59,6.36,6.26,6.2,5.43,5.15,4.82,4.27,4.95,5.39,2021
Husky,,Cold Lake,12797,Primary,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.76,2021
CNRL,,Cold Lake,12816A,Primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021
Husky,,Cold Lake,12870,Primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,4.17,2.52,2021
Turnstone Energy Inc.,,Athabasca,12894D,Primary,0.32,11.02,4.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,3.21,2021
Spur,,Athabasca,12910B,Primary,0.0,3.65,7.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.11,14.41,2021
Rife Resources Ltd.,,Cold Lake,12982A,Primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83,16.82,17.2,15.93,2021
Crestwynd Exploration Ltd.,,Peace River,13006,Primary,10.36,9.18,7.14,4.3,0.0,6.26,8.39,7.2,6.68,5.97,5.3,3.75,2021
Baytex,,Peace River,13009B,Primary,0.0,0.0,10.46,22.61,21.29,17.7,96.75,254.75,393.32,310.55,185.25,182.02,2021
Woodcote,,Peace River,13017,Primary,7.0,5.15,5.73,3.65,0.0,6.59,3.31,4.63,4.09,4.12,2.77,2.41,2021
Crestwynd Exploration Ltd.,,Peace River,13029,Primary,0.81,1.73,0.12,,,,,,,,,,2021
Crestwynd Exploration Ltd.,,Athabasca,13037,Primary,0.0,1.88,0.03,0.0,0.0,0.0,0.0,,,,,,2021
Woodcote,,Peace River,13074,Primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.29,46.54,35.66,29.65,2021
Woodcote,,Peace River,13078A,Primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.21,14.15,22.8,20.9,15.91,2021
Baytex,,Peace River,13084,Primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,21.88,2021
CNRL,,Cold Lake,4746RR,Primary,680.31,617.81,669.72,686.68,667.59,567.53,581.89,620.01,599.97,575.24,591.51,621.29,2021
CNRL,,Cold Lake,6280J,Primary,169.05,140.16,155.37,163.24,170.29,160.75,157.76,153.09,157.71,153.05,149.27,128.78,2021
CNRL,Brintnell,Athabasca,6619AA,Primary,83.83,83.39,84.87,81.96,75.79,79.02,73.08,66.98,61.65,67.18,64.82,62.59,2021
CNRL,,Cold Lake,6726S,Primary,195.63,182.08,166.87,187.66,178.72,164.64,179.03,189.27,186.04,176.4,183.59,156.71,2021
CNRL,,Cold Lake,7389D,Primary,21.37,19.18,15.25,16.01,17.36,10.9,12.21,11.55,7.57,2.92,11.7,18.26,2021
Gear Energy Ltd.,,Cold Lake,7515E,Primary,5.4,5.94,5.97,5.75,5.21,4.09,4.37,4.05,5.64,5.77,3.47,3.24,2021
Ipc Canada Ltd.,,Cold Lake,7920O,Primary,57.81,55.38,53.09,53.69,56.65,65.79,56.39,63.31,54.48,45.31,56.98,39.41,2021
CNRL,,Cold Lake,7936VV,Primary,2165.57,1902.51,2086.42,2212.96,2228.05,2122.54,2112.7,2112.17,2144.96,2103.59,2078.67,2114.91,2021
Husky,,Cold Lake,7990P,Primary,32.64,35.2,32.39,33.02,44.81,49.4,48.5,33.7,32.63,28.64,26.1,29.51,2021
CNRL,,Cold Lake,8002F,Primary,1.67,2.26,1.33,4.84,4.69,4.07,4.09,4.5,4.41,3.56,3.51,3.79,2021
CNRL,,Cold Lake,8018F,Primary,68.37,73.95,72.93,89.43,77.22,65.46,69.95,77.48,83.0,77.34,73.08,80.13,2021
CNRL,,Cold Lake,8035C,Primary,3.7,0.8,1.76,4.9,4.01,5.83,6.18,4.8,5.31,1.85,2.87,2.9,2021
CNRL,,Cold Lake,8042Q,Primary,775.75,753.17,748.05,830.59,821.45,775.06,736.7,760.87,764.5,712.22,624.82,633.5,2021
CNRL,,Cold Lake,8043D,Primary,98.12,95.05,106.49,102.54,97.72,111.7,110.14,102.3,92.0,85.89,91.35,97.18,2021
CNRL,,Cold Lake,8069H,Primary,81.16,80.66,82.55,98.7,111.56,101.23,96.15,116.24,115.61,87.95,97.59,86.38,2021
CNRL,,Cold Lake,8161F,Primary,6.16,7.86,3.44,3.81,3.79,6.35,16.72,12.13,21.68,19.08,15.34,4.9,2021
CNRL,,Cold Lake,8162N,Primary,145.48,164.57,182.69,197.1,201.05,197.04,204.65,215.51,226.09,232.26,229.88,223.8,2021
CNRL,,Cold Lake,8179D,Primary,9.73,2.3,5.27,5.9,3.78,6.17,5.35,3.39,5.25,6.98,2.11,4.77,2021
CNRL,,Cold Lake,8180C,Primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2021
CNRL,,Cold Lake,8202C,Primary,18.88,16.71,16.82,21.47,19.86,16.86,18.33,24.97,28.31,34.89,24.79,21.0,2021
CNRL,,Cold Lake,8215F,Primary,92.13,77.51,80.59,89.5,86.93,83.43,83.91,88.13,80.99,73.86,72.87,76.51,2021
CNRL,,Cold Lake,8319,Primary,8.3,8.26,9.35,9.9,10.34,10.13,8.59,10.23,11.96,10.0,11.21,10.27,2021
Kasten Energy Inc.,,Cold Lake,8341E,Primary,9.43,3.64,10.38,13.68,11.61,10.11,12.88,16.5,13.24,16.27,15.48,13.22,2021
CNRL,,Cold Lake,8536A,Primary,2.25,0.66,1.24,1.57,1.79,1.98,1.32,1.48,1.92,0.57,0.73,1.35,2021
Husky,,Cold Lake,8655B,Primary,0.0,0.0,0.0,0.07,,,,,,,,,2021
Husky,,Athabasca,8756F,Primary,61.89,53.23,56.66,54.98,52.59,74.63,70.31,73.47,82.25,79.64,78.84,74.84,2021
CNRL,,Cold Lake,8908W,Primary,522.56,503.38,471.41,494.15,506.41,523.87,526.05,533.25,646.52,682.04,712.95,751.94,2021
Baytex,,Peace River,8972H,Primary,59.68,44.21,38.35,20.13,34.44,39.39,25.59,27.07,44.67,33.15,46.48,42.38,2021
CNRL,,Athabasca,8993E,Primary,2.19,8.58,9.36,6.74,4.8,12.88,6.2,5.0,2.01,6.5,1.19,6.06,2021
CNRL,,Cold Lake,9006B,Primary,1.9,1.09,,,,,,,,,,,2021
Harvest Operations Corp.,,Cold Lake,9266C,Primary,0.9,2.69,1.98,2.26,2.36,2.25,2.48,3.02,2.58,2.53,2.57,2.65,2021
Baytex,,Cold Lake,9278P,Primary,73.85,76.15,64.77,85.99,59.55,67.38,59.42,53.58,42.51,35.5,72.92,115.92,2021
CNRL,,Cold Lake,9340E,Primary,72.11,67.28,69.77,66.54,60.98,64.97,67.22,58.16,46.84,50.23,48.24,59.97,2021
CNRL,,Cold Lake,9349E,Primary,5.41,4.74,7.02,7.9,12.38,10.48,9.47,7.46,7.72,7.16,4.76,8.49,2021
CNRL,,Cold Lake,9387S,Primary,136.45,132.02,136.25,149.51,138.25,121.76,118.16,112.71,125.22,111.62,120.06,99.87,2021
CNRL,,Cold Lake,9415HH,Primary,332.42,309.69,334.21,348.15,324.69,308.89,303.81,312.88,317.09,284.01,282.6,277.09,2021
Gear Energy Ltd.,,Cold Lake,9427F,Primary,13.86,16.4,17.31,16.63,16.18,15.85,14.3,14.78,14.4,13.55,14.69,14.25,2021
CNRL,Brintnell,Athabasca,9466R,Primary,87.51,97.55,100.66,107.48,101.55,98.21,113.05,97.58,102.35,98.19,90.85,88.83,2021
Baytex,,Cold Lake,9579F,Primary,73.96,68.66,46.28,69.55,62.77,82.09,80.9,88.63,81.84,86.04,99.35,83.6,2021
Obsidian,,Peace River,9607F,Primary,0.0,0.0,0.0,0.0,0.0,0.0,48.01,57.33,53.22,46.77,44.56,41.06,2021
CNRL,,Cold Lake,9821E,Primary,3.02,2.76,2.51,2.4,2.97,2.56,1.61,3.05,2.93,2.44,2.15,1.64,2021
Frog Lake Energy Resources Corp.,,Cold Lake,9827K,Primary,27.2,29.42,34.35,37.93,33.5,31.99,29.91,34.17,33.7,35.74,40.63,44.96,2021
Husky,,Cold Lake,9873E,Primary,25.55,20.05,16.58,16.89,15.53,11.18,11.88,11.51,12.4,18.36,21.45,23.81,2021
CNRL,Brintnell,Athabasca,9884F,Primary,12.11,12.43,16.3,18.9,19.41,19.24,15.95,16.55,15.84,14.46,13.8,13.22,2021
Baytex,,Cold Lake,9908J,Primary,0.0,0.0,5.91,29.46,59.68,80.17,66.62,76.82,74.57,65.9,67.16,59.37,2021
CNRL,Peace River,Peace River,8143GG,Commercial-CSS,843.8,906.21,941.65,903.31,903.14,899.04,842.65,847.63,816.19,793.09,738.18,703.68,2022
Imperial,Cold Lake,Cold Lake,8558BBB,Commercial-CSS,22174.7,21864.58,23028.27,23781.62,23427.51,22844.68,23747.98,24438.11,23950.62,23396.69,22662.42,22141.8,2022
CNRL,Primrose and Wolf Lake,Cold Lake,9140JJJ,Commercial-CSS,11115.46,11197.64,10941.24,11367.52,10645.75,9771.3,11002.46,10790.79,10988.22,11268.62,11474.7,11563.2,2022
CNRL,Jackfish,Athabasca,10097PPP,Commercial-SAGD,18646.95,19098.0,19150.26,18673.98,18715.35,18502.55,18885.09,18935.33,15155.86,19111.79,19567.63,19061.5,2022
Strathcona,Orion,Cold Lake,10103DD,Commercial-SAGD,2411.36,2258.08,2311.12,2378.44,2442.16,2556.19,2227.77,2739.33,2802.45,2648.47,2555.84,2730.84,2022
Cenovus,Sunrise,Athabasca,10419SS,Commercial-SAGD,7512.08,7696.76,8005.46,7866.66,8175.14,8030.3,7577.42,7235.05,7459.05,7278.14,7144.12,6917.2,2022
Connacher Oil And Gas Limited,Great Divide,Athabasca,10587Z,Commercial-SAGD,1949.03,1927.38,2037.94,2178.15,2276.55,2269.7,2263.29,2310.36,2312.98,2236.18,2385.46,2397.31,2022
MEG,Christina Lake,Athabasca,10773NNN,Commercial-SAGD,15674.68,15495.49,15838.34,14728.62,5003.86,11411.93,15341.31,15809.32,16244.78,17325.0,17226.08,17003.06,2022
Athabasca Oil,Leismer,Athabasca,10935DD,Commercial-SAGD,2896.94,3077.1,3078.3,3189.79,1608.05,3557.26,3640.25,3530.54,3464.02,3515.95,3443.91,3431.56,2022
Harvest Operations Corp.,BlackGold,Athabasca,11387H,Commercial-SAGD,861.97,1260.4,1428.12,1421.15,1513.84,1371.19,1372.8,1166.15,1228.13,1199.54,1181.47,1221.25,2022
Everest Canadian Resources Corp.,McKay River,Athabasca,11461I,Commercial-SAGD,217.32,247.95,278.49,291.04,285.0,280.06,251.61,300.55,283.43,279.76,263.54,260.14,2022
CNRL,Kirby,Athabasca,11475EEE,Commercial-SAGD,9844.5,9659.08,9430.7,9310.93,8243.15,8202.64,8668.13,8152.94,8135.6,7978.62,7763.88,7646.35,2022
Ipc Canada Ltd.,Blackrod,Athabasca,11522H,Commercial-SAGD,131.77,131.76,134.21,138.15,133.04,135.23,125.82,98.53,121.15,136.65,127.55,116.16,2022
PetroChina,MacKay River ,Athabasca,11715T,Commercial-SAGD,1758.03,1718.44,1866.58,1890.7,1816.16,1815.21,1736.88,1736.67,1733.98,1642.02,1679.31,1638.01,2022
Sunshine Oilsands Ltd.,West Ells,Athabasca,11764G,Commercial-SAGD,0.0,0.0,0.0,0.0,0.0,0.0,144.23,127.14,147.85,157.75,160.55,127.48,2022
Athabasca Oil,Hangingstone,Athabasca,11888H,Commercial-SAGD,1515.73,1465.96,1287.91,1422.97,1536.32,1489.96,1474.44,1341.86,1339.36,1322.12,1355.57,1345.18,2022
Greenfire,Hangingstone Expansion,Athabasca,11910L,Commercial-SAGD,4048.24,3978.32,3875.41,3907.69,3709.9,3775.07,3580.94,3516.12,2369.56,2794.41,3577.12,3627.4,2022
Strathcona,Lindbergh,Cold Lake,6410DD,Commercial-SAGD,2662.18,2567.25,1840.61,2621.88,2587.94,2379.09,2332.36,2394.5,2499.52,1401.93,2538.34,2577.89,2022
Cenovus,Christina Lake,Athabasca,8591YYY,Commercial-SAGD,41175.71,40348.36,39651.93,37350.69,33016.04,38938.17,40535.97,40126.69,39992.79,40683.92,39890.95,38748.84,2022
Cenovus,Foster Creek,Athabasca,8623YYYY,Commercial-SAGD,31571.36,30563.1,29981.13,29735.61,28704.57,29153.65,30070.59,26227.02,28791.9,30284.64,30604.93,30504.92,2022
Suncor,MacKay River,Athabasca,8668JJJ,Commercial-SAGD,6060.64,6087.34,5890.41,5867.12,4397.2,3036.36,5750.88,5834.2,4018.61,5268.3,4137.74,5278.35,2022
Greenfire,Hangingstone Demonstration,Athabasca,8788Q,Commercial-SAGD,657.09,652.51,690.26,634.99,617.34,574.02,549.71,597.99,238.81,649.62,604.02,591.4,2022
Suncor,Firebag,Athabasca,8870TTTT,Commercial-SAGD,32574.17,33574.71,34498.82,34400.7,30087.25,12288.09,28798.17,32830.17,33653.1,35156.13,35928.61,35243.84,2022
ConocoPhillips,Surmont,Athabasca,9426ZZ,Commercial-SAGD,21529.6,22383.86,22074.01,21697.64,21771.66,16730.72,22754.69,23053.9,23879.5,23713.44,23102.84,23018.78,2022
CNOOC,Long Lake,Athabasca,9485PPP,Commercial-SAGD,6710.42,6714.31,6707.26,7101.25,6652.12,7012.67,7195.57,7437.44,7936.26,8615.15,9071.24,9601.94,2022
Strathcona,Tucker,Cold Lake,9835DD,Commercial-SAGD,2959.07,3085.5,3257.7,3146.39,3109.35,3196.21,3100.28,3139.16,3144.81,3179.08,3071.53,3087.11,2022
CNRL,Brintnell Polymer Flood,Athabasca,10147G,Enhanced Recovery,229.64,225.2,227.27,244.49,249.88,267.11,247.77,245.51,265.64,268.97,289.15,259.43,2022
CNRL,Brintnell Polymer Flood,Athabasca,10423BB,Enhanced Recovery,2892.22,2944.44,2886.12,2833.71,2769.77,2751.35,2692.1,2728.53,2660.79,2583.32,2547.97,2564.52,2022
CNRL,Brintnell Polymer Flood,Athabasca,10787R,Enhanced Recovery,1612.41,1601.66,1675.56,1672.28,1677.28,1694.74,1664.22,1674.98,1705.5,1631.41,1603.43,1576.4,2022
Baytex,Seal Polymer,Peace River,11320G,Enhanced Recovery,125.23,134.84,162.01,167.17,147.23,132.0,160.37,185.76,186.95,197.91,207.89,187.92,2022
Baytex,,Peace River,12640,Enhanced Recovery,10.55,6.96,9.43,5.66,10.6,7.24,8.92,7.79,9.88,7.96,8.15,9.71,2022
Spur,,Athabasca,12830,Enhanced Recovery,22.15,22.01,21.65,21.51,18.7,21.54,19.32,21.45,23.23,22.17,21.15,24.56,2022
Deltastream Energy Corporation,,Athabasca,12968B,Enhanced Recovery,105.27,100.29,91.65,70.74,43.94,82.08,90.23,82.25,83.26,72.34,64.55,64.27,2022
Spur,,Athabasca,12971A,Enhanced Recovery,414.62,403.94,369.15,340.7,308.73,281.66,264.99,269.22,266.57,262.37,262.38,260.4,2022
Deltastream Energy Corporation,,Athabasca,12978,Enhanced Recovery,19.3,19.8,20.33,11.41,20.08,19.83,21.32,20.79,20.58,14.88,16.18,16.85,2022
Deltastream Energy Corporation,,Athabasca,13004,Enhanced Recovery,39.38,47.29,47.17,42.89,48.18,46.43,43.72,41.13,41.25,41.82,43.24,45.44,2022
Headwater Exploration Inc.,,Athabasca,13047D,Enhanced Recovery,75.96,77.25,71.14,75.12,77.06,80.86,88.15,85.2,81.44,79.34,77.65,81.13,2022
Headwater Exploration Inc.,,Athabasca,13050C,Enhanced Recovery,487.41,443.95,378.15,368.51,377.09,349.1,336.45,316.53,301.23,283.86,275.07,238.85,2022
Headwater Exploration Inc.,,Athabasca,13093F,Enhanced Recovery,814.53,785.21,847.23,781.52,734.33,670.41,632.0,741.55,835.4,778.31,723.8,648.48,2022
